,code,market,date,name,close,totalchange,futureHigh,nextday open,nextday low,nextday high,nextday close,forecast,ratio
887,S 002451,中小板,20220706,摩恩电气,6.42,0,0,0,0,0,0,不涨,0.02320941351354122
888,S 002452,中小板,20220706,长高电新,6.71,0,0,0,0,0,0,不涨,0.0021094027906656265
889,S 002453,中小板,20220706,华软科技,13.36,0,0,0,0,0,0,不涨,0.00030991711537353694
890,S 002454,中小板,20220706,松芝股份,10.14,0,0,0,0,0,0,不涨,0.05324559286236763
891,S 002455,中小板,20220706,百川股份,12.6,0,0,0,0,0,0,不涨,0.008053678087890148
892,S 002456,中小板,20220706,欧菲光,6.22,0,0,0,0,0,0,不涨,0.011398382484912872
893,S 002457,中小板,20220706,青龙管业,9.29,0,0,0,0,0,0,不涨,0.009220514446496964
894,S 002458,中小板,20220706,益生股份,9.97,0,0,0,0,0,0,不涨,0.02847427688539028
895,S 002459,中小板,20220706,晶澳科技,75.59,0,0,0,0,0,0,不涨,0.003986639436334372
896,S 002460,中小板,20220706,赣锋锂业,114.01,0,0,0,0,0,0,不涨,0.0028874031268060207
897,S 002461,中小板,20220706,珠江啤酒,8.04,0,0,0,0,0,0,不涨,0.0018168955575674772
898,S 002462,中小板,20220706,嘉事堂,13.1,0,0,0,0,0,0,不涨,0.000337995239533484
899,S 002463,中小板,20220706,沪电股份,13.51,0,0,0,0,0,0,不涨,0.017552150413393974
900,S 002465,中小板,20220706,海格通信,8.89,0,0,0,0,0,0,不涨,0.0008572934893891215
901,S 002466,中小板,20220706,天齐锂业,143.83,0,0,0,0,0,0,不涨,9.872327791526914e-05
902,S 002467,中小板,20220706,二六三,4.01,0,0,0,0,0,0,不涨,0.0014471503673121333
903,S 002468,中小板,20220706,申通快递,11.6,0,0,0,0,0,0,不涨,0.0033129106741398573
904,S 002469,中小板,20220706,三维化学,5.67,0,0,0,0,0,0,不涨,0.005880087148398161
905,S 002470,中小板,20220706,ST金正,2.33,0,0,0,0,0,0,不涨,0.003600270953029394
906,S 002471,中小板,20220706,中超控股,2.61,0,0,0,0,0,0,不涨,0.024865327402949333
907,S 002472,中小板,20220706,双环传动,31.88,0,0,0,0,0,0,不涨,0.0022349378559738398
908,S 002474,中小板,20220706,榕基软件,6.15,0,0,0,0,0,0,不涨,0.014806747436523438
909,S 002475,中小板,20220706,立讯精密,30.86,0,0,0,0,0,0,不涨,0.0030140841845422983
910,S 002476,中小板,20220706,宝莫股份,6.55,0,0,0,0,0,0,不涨,0.008181573823094368
911,S 002478,中小板,20220706,常宝股份,4.54,0,0,0,0,0,0,不涨,0.00014533930516336113
912,S 002479,中小板,20220706,富春环保,4.81,0,0,0,0,0,0,不涨,0.0014547095634043217
913,S 002480,中小板,20220706,新筑股份,5.6,0,0,0,0,0,0,不涨,0.01498505286872387
914,S 002481,中小板,20220706,双塔食品,8.03,0,0,0,0,0,0,不涨,0.0061008804477751255
915,S 002482,中小板,20220706,广田集团,2.2,0,0,0,0,0,0,不涨,0.005345943383872509
916,S 002483,中小板,20220706,润邦股份,6.45,0,0,0,0,0,0,不涨,0.0004273785452824086
917,S 002484,中小板,20220706,江海股份,22.31,0,0,0,0,0,0,不涨,0.0004927465924993157
918,S 002485,中小板,20220706,*ST雪发,3.03,0,0,0,0,0,0,不涨,0.002528189914301038
919,S 002486,中小板,20220706,嘉麟杰,3.07,0,0,0,0,0,0,不涨,0.05959291383624077
920,S 002487,中小板,20220706,大金重工,43.69,0,0,0,0,0,0,不涨,0.004830210469663143
921,S 002488,中小板,20220706,金固股份,7.12,0,0,0,0,0,0,不涨,0.01420703623443842
922,S 002489,中小板,20220706,浙江永强,3.74,0,0,0,0,0,0,不涨,0.00581515533849597
923,S 002490,中小板,20220706,山东墨龙,4.01,0,0,0,0,0,0,不涨,0.0013874545693397522
924,S 002491,中小板,20220706,通鼎互联,4.94,0,0,0,0,0,0,不涨,0.0013916105963289738
925,S 002492,中小板,20220706,恒基达鑫,5.61,0,0,0,0,0,0,不涨,0.002773249987512827
926,S 002493,中小板,20220706,荣盛石化,14.82,0,0,0,0,0,0,不涨,0.00023202973534353077
927,S 002494,中小板,20220706,华斯股份,4.28,0,0,0,0,0,0,不涨,0.005602577235549688
928,S 002495,中小板,20220706,佳隆股份,2.53,0,0,0,0,0,0,不涨,0.019797831773757935
929,S 002496,中小板,20220706,辉丰股份,2.84,0,0,0,0,0,0,不涨,0.001714254030957818
930,S 002497,中小板,20220706,雅化集团,34.04,0,0,0,0,0,0,不涨,6.915102403581841e-06
931,S 002498,中小板,20220706,汉缆股份,4.29,0,0,0,0,0,0,不涨,0.0037072987761348486
932,S 002499,中小板,20220706,*ST科林,4.09,0,0,0,0,0,0,不涨,0.0007788804941810668
933,S 002500,中小板,20220706,山西证券,5.5,0,0,0,0,0,0,不涨,0.0016817590221762657
934,S 002501,中小板,20220706,*ST利源,2.56,0,0,0,0,0,0,不涨,0.02714517153799534
935,S 002502,中小板,20220706,鼎龙文化,3.31,0,0,0,0,0,0,不涨,0.05948560684919357
936,S 002503,中小板,20220706,搜于特,1.36,0,0,0,0,0,0,不涨,0.03909258171916008
937,S 002504,中小板,20220706,ST弘高,1.54,0,0,0,0,0,0,不涨,0.0013385140337049961
938,S 002505,中小板,20220706,鹏都农牧,3.59,0,0,0,0,0,0,不涨,6.474885594798252e-05
939,S 002506,中小板,20220706,协鑫集成,3.75,0,0,0,0,0,0,不涨,0.01590491458773613
940,S 002507,中小板,20220706,涪陵榨菜,32.89,0,0,0,0,0,0,不涨,0.003082284005358815
941,S 002508,中小板,20220706,老板电器,33.85,0,0,0,0,0,0,不涨,0.00700550340116024
942,S 002510,中小板,20220706,天汽模,4.23,0,0,0,0,0,0,不涨,0.10020691156387329
943,S 002511,中小板,20220706,中顺洁柔,12.26,0,0,0,0,0,0,不涨,0.0009463410242460668
944,S 002512,中小板,20220706,达华智能,3.51,0,0,0,0,0,0,不涨,0.02017136663198471
945,S 002513,中小板,20220706,蓝丰生化,5.11,0,0,0,0,0,0,不涨,0.0014992416836321354
946,S 002514,中小板,20220706,宝馨科技,8.07,0,0,0,0,0,0,不涨,0.06346579641103745
947,S 002515,中小板,20220706,金字火腿,4.32,0,0,0,0,0,0,不涨,0.0050319223664700985
948,S 002516,中小板,20220706,旷达科技,5.19,0,0,0,0,0,0,不涨,0.00012549177336040884
949,S 002517,中小板,20220706,恺英网络,5.63,0,0,0,0,0,0,不涨,0.010610911063849926
950,S 002518,中小板,20220706,科士达,30.92,0,0,0,0,0,0,不涨,0.012669393792748451
951,S 002519,中小板,20220706,银河电子,4.47,0,0,0,0,0,0,不涨,0.003011699067428708
952,S 002520,中小板,20220706,日发精机,6.14,0,0,0,0,0,0,不涨,0.0017810805002227426
953,S 002521,中小板,20220706,齐峰新材,5.19,0,0,0,0,0,0,不涨,0.0013113523600623012
954,S 002522,中小板,20220706,浙江众成,5.51,0,0,0,0,0,0,不涨,0.002131551504135132
955,S 002523,中小板,20220706,天桥起重,2.74,0,0,0,0,0,0,不涨,0.002930552465841174
956,S 002524,中小板,20220706,光正眼科,6.5,0,0,0,0,0,0,不涨,0.006636741571128368
957,S 002526,中小板,20220706,山东矿机,2.51,0,0,0,0,0,0,不涨,0.015286272391676903
958,S 002527,中小板,20220706,新时达,7.68,0,0,0,0,0,0,不涨,0.011497220024466515
959,S 002528,中小板,20220706,英飞拓,3.85,0,0,0,0,0,0,不涨,0.05754750221967697
960,S 002529,中小板,20220706,海源复材,18.09,0,0,0,0,0,0,不涨,0.004404206294566393
961,S 002530,中小板,20220706,金财互联,6.41,0,0,0,0,0,0,不涨,0.00558536546304822
962,S 002531,中小板,20220706,天顺风能,16.13,0,0,0,0,0,0,不涨,0.004795082379132509
963,S 002532,中小板,20220706,天山铝业,6.33,0,0,0,0,0,0,不涨,0.00228502182289958
964,S 002533,中小板,20220706,金杯电工,7.19,0,0,0,0,0,0,不涨,4.545314732240513e-05
965,S 002534,中小板,20220706,西子洁能,17.67,0,0,0,0,0,0,不涨,0.00037753605283796787
966,S 002535,中小板,20220706,ST林重,1.84,0,0,0,0,0,0,不涨,0.05319644883275032
967,S 002536,中小板,20220706,飞龙股份,6.29,0,0,0,0,0,0,不涨,0.004396490287035704
968,S 002537,中小板,20220706,海联金汇,8.06,0,0,0,0,0,0,不涨,0.02465268224477768
969,S 002538,中小板,20220706,司尔特,11.26,0,0,0,0,0,0,不涨,0.0057131508365273476
970,S 002539,中小板,20220706,云图控股,16.59,0,0,0,0,0,0,不涨,0.00041008100379258394
971,S 002540,中小板,20220706,亚太科技,6.33,0,0,0,0,0,0,不涨,0.008703754283487797
972,S 002541,中小板,20220706,鸿路钢构,34.6,0,0,0,0,0,0,不涨,0.0025906392838805914
973,S 002542,中小板,20220706,中化岩土,2.89,0,0,0,0,0,0,不涨,0.0035759571474045515
974,S 002543,中小板,20220706,万和电气,6.9,0,0,0,0,0,0,不涨,0.0009209956624545157
975,S 002544,中小板,20220706,杰赛科技,21.99,0,0,0,0,0,0,不涨,9.15295968297869e-05
976,S 002545,中小板,20220706,东方铁塔,11.12,0,0,0,0,0,0,不涨,0.0037139991763979197
977,S 002546,中小板,20220706,新联电子,3.85,0,0,0,0,0,0,不涨,0.00541384331882
978,S 002547,中小板,20220706,春兴精工,3.88,0,0,0,0,0,0,不涨,0.048611123114824295
979,S 002548,中小板,20220706,金新农,7.4,0,0,0,0,0,0,不涨,0.028977174311876297
980,S 002549,中小板,20220706,凯美特气,18.61,0,0,0,0,0,0,不涨,5.865577622898854e-05
981,S 002550,中小板,20220706,千红制药,5.81,0,0,0,0,0,0,不涨,0.0008122327853925526
982,S 002551,中小板,20220706,尚荣医疗,4.36,0,0,0,0,0,0,不涨,0.0017369939014315605
983,S 002552,中小板,20220706,宝鼎科技,14.01,0,0,0,0,0,0,不涨,0.0024425359442830086
984,S 002553,中小板,20220706,南方精工,11.48,0,0,0,0,0,0,不涨,0.016183918341994286
985,S 002554,中小板,20220706,惠博普,3.35,0,0,0,0,0,0,不涨,0.004157286137342453
986,S 002555,中小板,20220706,三七互娱,20.2,0,0,0,0,0,0,不涨,0.002906885463744402
987,S 002556,中小板,20220706,辉隆股份,11.37,0,0,0,0,0,0,不涨,3.465367797161889e-07
988,S 002557,中小板,20220706,洽洽食品,52.7,0,0,0,0,0,0,不涨,0.0020109822507947683
989,S 002558,中小板,20220706,巨人网络,8.59,0,0,0,0,0,0,不涨,0.0007415747968479991
990,S 002559,中小板,20220706,亚威股份,7.41,0,0,0,0,0,0,不涨,0.002706852275878191
991,S 002560,中小板,20220706,通达股份,6.11,0,0,0,0,0,0,不涨,0.02478940039873123
992,S 002561,中小板,20220706,徐家汇,10.0,0,0,0,0,0,0,不涨,0.000833552738185972
993,S 002562,中小板,20220706,兄弟科技,6.7,0,0,0,0,0,0,不涨,0.028924506157636642
994,S 002563,中小板,20220706,森马服饰,5.97,0,0,0,0,0,0,不涨,0.006342848762869835
995,S 002564,中小板,20220706,天沃科技,4.34,0,0,0,0,0,0,不涨,0.0026011383160948753
996,S 002565,中小板,20220706,顺灏股份,4.66,0,0,0,0,0,0,不涨,0.012562996707856655
997,S 002566,中小板,20220706,益盛药业,7.74,0,0,0,0,0,0,不涨,0.003593319095671177
998,S 002567,中小板,20220706,唐人神,9.55,0,0,0,0,0,0,不涨,0.00433754175901413
999,S 002568,中小板,20220706,百润股份,30.09,0,0,0,0,0,0,不涨,0.00304970471188426
1000,S 002569,中小板,20220706,ST步森,6.1,0,0,0,0,0,0,不涨,0.0016687399474903941
1001,S 002570,中小板,20220706,贝因美,4.8,0,0,0,0,0,0,不涨,0.0015259854262694716
1002,S 002571,中小板,20220706,德力股份,7.09,0,0,0,0,0,0,不涨,0.013416295871138573
1003,S 002572,中小板,20220706,索菲亚,25.27,0,0,0,0,0,0,不涨,0.021703027188777924
1004,S 002573,中小板,20220706,清新环境,5.81,0,0,0,0,0,0,不涨,0.001231730217114091
1005,S 002574,中小板,20220706,明牌珠宝,4.85,0,0,0,0,0,0,不涨,0.0007229997427202761
1006,S 002575,中小板,20220706,*ST群兴,4.6,0,0,0,0,0,0,不涨,0.0030310843139886856
1007,S 002576,中小板,20220706,通达动力,13.5,0,0,0,0,0,0,不涨,0.004298267886042595
1008,S 002577,中小板,20220706,雷柏科技,12.01,0,0,0,0,0,0,不涨,0.22503381967544556
1009,S 002578,中小板,20220706,闽发铝业,5.35,0,0,0,0,0,0,不涨,0.0002643408952280879
1010,S 002579,中小板,20220706,中京电子,7.39,0,0,0,0,0,0,不涨,0.0009009444620460272
1011,S 002580,中小板,20220706,圣阳股份,8.56,0,0,0,0,0,0,不涨,0.013449166901409626
1012,S 002581,中小板,20220706,未名医药,17.66,0,0,0,0,0,0,不涨,0.004623201210051775
1013,S 002582,中小板,20220706,好想你,7.45,0,0,0,0,0,0,不涨,0.00396135775372386
1014,S 002583,中小板,20220706,海能达,4.66,0,0,0,0,0,0,不涨,0.0012138746678829193
1015,S 002584,中小板,20220706,西陇科学,8.64,0,0,0,0,0,0,不涨,0.055460959672927856
1016,S 002585,中小板,20220706,双星新材,17.4,0,0,0,0,0,0,不涨,3.434589962125756e-05
1017,S 002586,中小板,20220706,*ST围海,4.44,0,0,0,0,0,0,不涨,0.0008759120828472078
1018,S 002587,中小板,20220706,奥拓电子,4.79,0,0,0,0,0,0,不涨,0.002626953413709998
1019,S 002588,中小板,20220706,史丹利,7.35,0,0,0,0,0,0,不涨,0.011450895108282566
1020,S 002589,中小板,20220706,瑞康医药,4.28,0,0,0,0,0,0,不涨,0.013574940152466297
1021,S 002590,中小板,20220706,万安科技,8.47,0,0,0,0,0,0,不涨,0.004330765921622515
1022,S 002591,中小板,20220706,恒大高新,4.95,0,0,0,0,0,0,不涨,0.002050503622740507
1023,S 002592,中小板,20220706,ST八菱,4.66,0,0,0,0,0,0,不涨,0.0007734354003332555
1024,S 002593,中小板,20220706,日上集团,3.37,0,0,0,0,0,0,不涨,0.0020653964020311832
1025,S 002594,中小板,20220706,比亚迪,336.1,0,0,0,0,0,0,不涨,0.0001428060932084918
1026,S 002595,中小板,20220706,豪迈科技,22.76,0,0,0,0,0,0,不涨,0.001121777924709022
1027,S 002596,中小板,20220706,海南瑞泽,3.26,0,0,0,0,0,0,不涨,0.003020943608134985
1028,S 002597,中小板,20220706,金禾实业,43.11,0,0,0,0,0,0,不涨,7.358550647040829e-06
1029,S 002598,中小板,20220706,山东章鼓,10.53,0,0,0,0,0,0,不涨,0.022412776947021484
1030,S 002599,中小板,20220706,盛通股份,4.82,0,0,0,0,0,0,不涨,0.0031192507594823837
1031,S 002600,中小板,20220706,领益智造,4.89,0,0,0,0,0,0,不涨,0.0023281192407011986
1032,S 002601,中小板,20220706,龙佰集团,21.0,0,0,0,0,0,0,不涨,0.012962575070559978
1033,S 002602,中小板,20220706,世纪华通,4.63,0,0,0,0,0,0,不涨,0.0008722881320863962
1034,S 002603,中小板,20220706,以岭药业,24.47,0,0,0,0,0,0,不涨,0.0009675168548710644
1035,S 002605,中小板,20220706,姚记科技,15.56,0,0,0,0,0,0,不涨,0.0012450520880520344
1036,S 002606,中小板,20220706,大连电瓷,8.84,0,0,0,0,0,0,不涨,0.00533505342900753
1037,S 002607,中小板,20220706,中公教育,5.63,0,0,0,0,0,0,不涨,0.009062210097908974
1038,S 002608,中小板,20220706,江苏国信,6.77,0,0,0,0,0,0,不涨,0.0003669157740660012
1039,S 002609,中小板,20220706,捷顺科技,8.7,0,0,0,0,0,0,不涨,0.017359836027026176
1040,S 002610,中小板,20220706,爱康科技,4.1,0,0,0,0,0,0,不涨,0.01717785932123661
1041,S 002611,中小板,20220706,东方精工,4.7,0,0,0,0,0,0,不涨,0.014718280173838139
1042,S 002612,中小板,20220706,朗姿股份,26.44,0,0,0,0,0,0,不涨,0.004903020337224007
1043,S 002613,中小板,20220706,北玻股份,6.03,0,0,0,0,0,0,不涨,0.009331529960036278
1044,S 002614,中小板,20220706,奥佳华,8.32,0,0,0,0,0,0,不涨,0.0035853106528520584
1045,S 002615,中小板,20220706,哈尔斯,6.05,0,0,0,0,0,0,不涨,0.015481953509151936
1046,S 002616,中小板,20220706,长青集团,5.09,0,0,0,0,0,0,不涨,0.01740466244518757
1047,S 002617,中小板,20220706,露笑科技,11.01,0,0,0,0,0,0,不涨,0.0003518955782055855
1048,S 002620,中小板,20220706,瑞和股份,5.57,0,0,0,0,0,0,不涨,0.006751749198883772
1049,S 002621,中小板,20220706,美吉姆,3.75,0,0,0,0,0,0,不涨,0.14505986869335175
1050,S 002622,中小板,20220706,融钰集团,3.1,0,0,0,0,0,0,不涨,0.0058191982097923756
1051,S 002623,中小板,20220706,亚玛顿,40.01,0,0,0,0,0,0,不涨,0.08294008672237396
1052,S 002624,中小板,20220706,完美世界,13.85,0,0,0,0,0,0,不涨,0.008941064588725567
1053,S 002625,中小板,20220706,光启技术,17.4,0,0,0,0,0,0,不涨,0.006101076956838369
1054,S 002626,中小板,20220706,金达威,24.06,0,0,0,0,0,0,不涨,0.003843672340735793
1055,S 002627,中小板,20220706,三峡旅游,5.59,0,0,0,0,0,0,不涨,0.0017104905564337969
1056,S 002628,中小板,20220706,成都路桥,3.66,0,0,0,0,0,0,不涨,0.0025008150842040777
1057,S 002629,中小板,20220706,仁智股份,3.41,0,0,0,0,0,0,不涨,0.005304878111928701
1058,S 002630,中小板,20220706,华西能源,2.98,0,0,0,0,0,0,不涨,0.012309450656175613
1059,S 002631,中小板,20220706,德尔未来,5.9,0,0,0,0,0,0,不涨,0.00423211045563221
1060,S 002632,中小板,20220706,道明光学,6.21,0,0,0,0,0,0,不涨,0.0003126301453448832
1061,S 002633,中小板,20220706,申科股份,9.04,0,0,0,0,0,0,不涨,0.001214904710650444
1062,S 002634,中小板,20220706,棒杰股份,5.07,0,0,0,0,0,0,不涨,0.008082548156380653
1063,S 002635,中小板,20220706,安洁科技,15.29,0,0,0,0,0,0,不涨,0.02005917765200138
1064,S 002636,中小板,20220706,金安国纪,9.14,0,0,0,0,0,0,不涨,0.004665527958422899
1065,S 002637,中小板,20220706,赞宇科技,14.55,0,0,0,0,0,0,不涨,1.829603934311308e-05
1066,S 002638,中小板,20220706,勤上股份,2.31,0,0,0,0,0,0,不涨,0.01917816326022148
1067,S 002639,中小板,20220706,雪人股份,10.66,0,0,0,0,0,0,不涨,0.019419439136981964
1068,S 002640,中小板,20220706,*ST跨境,3.15,0,0,0,0,0,0,不涨,0.014324665069580078
1069,S 002641,中小板,20220706,公元股份,4.51,0,0,0,0,0,0,不涨,0.0021487243939191103
1070,S 002642,中小板,20220706,荣联科技,5.82,0,0,0,0,0,0,不涨,0.0075156972743570805
1071,S 002643,中小板,20220706,万润股份,19.15,0,0,0,0,0,0,不涨,0.0009769259486347437
1072,S 002644,中小板,20220706,佛慈制药,9.06,0,0,0,0,0,0,不涨,0.0005081102135591209
1073,S 002645,中小板,20220706,华宏科技,21.13,0,0,0,0,0,0,不涨,4.1814168071141466e-05
1074,S 002646,中小板,20220706,天佑德酒,18.31,0,0,0,0,0,0,不涨,0.005552283488214016
1075,S 002647,中小板,20220706,仁东控股,6.53,0,0,0,0,0,0,不涨,0.007327262312173843
1076,S 002648,中小板,20220706,卫星化学,25.15,0,0,0,0,0,0,不涨,2.5585137564121396e-07
1077,S 002649,中小板,20220706,博彦科技,9.6,0,0,0,0,0,0,不涨,0.0008227182552218437
1078,S 002650,中小板,20220706,加加食品,4.26,0,0,0,0,0,0,不涨,0.006532682571560144
1079,S 002651,中小板,20220706,利君股份,7.57,0,0,0,0,0,0,不涨,0.0016674870857968926
1080,S 002652,中小板,20220706,扬子新材,2.76,0,0,0,0,0,0,不涨,0.0025353599339723587
1081,S 002653,中小板,20220706,海思科,16.68,0,0,0,0,0,0,不涨,0.013560203835368156
1082,S 002654,中小板,20220706,万润科技,3.74,0,0,0,0,0,0,不涨,0.002700535347685218
1083,S 002655,中小板,20220706,共达电声,14.38,0,0,0,0,0,0,不涨,0.010509674437344074
1084,S 002656,中小板,20220706,ST摩登,3.2,0,0,0,0,0,0,不涨,0.0010931560536846519
1085,S 002657,中小板,20220706,中科金财,15.34,0,0,0,0,0,0,不涨,0.014270491898059845
1086,S 002658,中小板,20220706,雪迪龙,7.15,0,0,0,0,0,0,不涨,0.003246515989303589
1087,S 002659,中小板,20220706,凯文教育,4.14,0,0,0,0,0,0,不涨,0.002401377772912383
1088,S 002660,中小板,20220706,茂硕电源,7.58,0,0,0,0,0,0,不涨,0.004389309789985418
1089,S 002661,中小板,20220706,克明食品,11.71,0,0,0,0,0,0,不涨,0.0028243502601981163
1090,S 002662,中小板,20220706,京威股份,3.56,0,0,0,0,0,0,不涨,0.006213791202753782
1091,S 002663,中小板,20220706,普邦股份,1.9,0,0,0,0,0,0,不涨,0.0019815857522189617
1092,S 002664,中小板,20220706,长鹰信质,17.44,0,0,0,0,0,0,不涨,0.035652901977300644
1093,S 002665,中小板,20220706,首航高科,3.02,0,0,0,0,0,0,不涨,0.0043509542010724545
1094,S 002666,中小板,20220706,德联集团,5.15,0,0,0,0,0,0,不涨,0.0018554782727733254
1095,S 002667,中小板,20220706,鞍重股份,22.32,0,0,0,0,0,0,不涨,0.0009494006517343223
1096,S 002668,中小板,20220706,ST奥马,5.23,0,0,0,0,0,0,不涨,0.006231572013348341
1097,S 002669,中小板,20220706,康达新材,13.56,0,0,0,0,0,0,不涨,0.018335964530706406
1098,S 002671,中小板,20220706,龙泉股份,4.47,0,0,0,0,0,0,不涨,0.0005391932791098952
1099,S 002672,中小板,20220706,东江环保,6.13,0,0,0,0,0,0,不涨,0.001631618826650083
1100,S 002673,中小板,20220706,西部证券,6.41,0,0,0,0,0,0,不涨,0.0005691286642104387
1101,S 002674,中小板,20220706,兴业科技,11.5,0,0,0,0,0,0,不涨,0.0031567274127155542
1102,S 002675,中小板,20220706,东诚药业,13.92,0,0,0,0,0,0,不涨,0.006574377883225679
1103,S 002676,中小板,20220706,顺威股份,4.1,0,0,0,0,0,0,不涨,0.00424764771014452
1104,S 002677,中小板,20220706,浙江美大,14.3,0,0,0,0,0,0,不涨,0.002237937180325389
1105,S 002678,中小板,20220706,珠江钢琴,5.67,0,0,0,0,0,0,不涨,0.00010382806794950739
1106,S 002679,中小板,20220706,福建金森,10.78,0,0,0,0,0,0,不涨,0.00029435314354486763
1107,S 002681,中小板,20220706,奋达科技,4.24,0,0,0,0,0,0,不涨,0.17854344844818115
1108,S 002682,中小板,20220706,龙洲股份,4.42,0,0,0,0,0,0,不涨,0.007937858812510967
1109,S 002683,中小板,20220706,广东宏大,30.39,0,0,0,0,0,0,不涨,0.012264416553080082
